Pincode,Village/Locality name,Sub-distname,Districtname,StateName
631502,Achukattu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Kancheepuram,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Konerikuppam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Padunelli,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Punjarasanthangal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Vathiyur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Veliyur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Kalakattur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Kalur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Mettukuppam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Narapakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Periyakarambur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Sevilimedu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Thulukkanthandalam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Valathottam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Iyangarkulam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Kamugampallam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Kilkadirpoor,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Pudupakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Govindavadi,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Kuruvimalai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Olakkalpattu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Thimmasamudram,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Vishar,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Sadathangal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Vippedu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Chitterimedu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Kancheepuram,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Kottakkaval,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Orikkai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Putheri,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Uveri,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Vitchanthangal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Alavandarmedu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Perumanallur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631502,Sirukaveripakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Kilambi,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Perumbakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Damal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Thaipakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Ariyaperumbakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Damal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Melbangaram,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Thiruppukuzhi,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Baluchettychatram,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Melambi,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Muthavedu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Ariyaperumbakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Melottivakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Pitchavadi,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Kilambi,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Kilar,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Agaram,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Musaravakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Musaravakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Muttavakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Sirunaiperugal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Thalaiyillaperumbakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Kilar,Kancheepuram,KANCHIPURAM,TAMIL NADU
631551,Muthavedu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Semanthangal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Madapuram,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Siruvallur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Pondavakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Vishakandikuppam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Pandavakkam,Uthiramerur,KANCHIPURAM,TAMIL NADU
631552,Sembarambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Karai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Karaipettai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Kattavakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Kottavakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Poondithangal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Seeyati,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Injambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Parandur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Kanakambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Murukkanthangal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631552,Siruvakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631553,Sivapuram,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Chellampattidai,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Kallipattu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631553,Kappankottur,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Koothavakkam,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Kottur,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Pichivakkam,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Purisai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631553,Akkamapuram,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Elimiyankottur,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Melmaduramangalam,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,O.M.Mangalam,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Pullalur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631553,Ramanujapuram,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Valathur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631553,Gunagarambakkam,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Kodamanallur,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Maniyachi,Kancheepuram,KANCHIPURAM,TAMIL NADU
631553,Nelvoy,Kancheepuram,KANCHIPURAM,TAMIL NADU
631553,Singilipadi,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Edayarpakkam,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Koothavakkam,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Kandivakkam,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Kondavakkam,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Perumbakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631553,Thandalam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631553,Thulasapuram,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Ekanapuram,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Mahadevimangalam,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631553,Moolapattu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Alapakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Ariyambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Mangalpadi,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Siruvedal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Sittiyambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Suramenikuppam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Thodur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Enadur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Marutham,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Neervalur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Singadivakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Thirumalpattu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Sekkankulam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Vadaveripattu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Jambodai,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631561,Nallur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Vaiyavur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Athivakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Attuputhur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Kaliyanur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Olaiyur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Tirumalpadithangal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Vedal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Illuppapattu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Karur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Kuthirambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Nallur R.F.,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631561,Nummappattu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Puthagaram,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Rajakulam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631561,Vedal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Seeyamangalam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Ayyampettai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Thimmaiyanpettai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Thimmarajampettai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Poosivakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Ekanampettai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Karuppadithattadai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Valluvapakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Thenambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Villivalam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Athipattu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Bavasahibpettai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Erivoy,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Koyambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Muthialpettai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Padappam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Kilottivakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Naickenpettai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631601,Thangi,Kancheepuram,KANCHIPURAM,TAMIL NADU
631603,Adavapakkam,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Chithaathur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631603,Karuveppampoondi,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Neyyadivakkam,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Pullampakkam,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Puthali,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Nariyambudur,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Pullambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631603,Sirukalathur,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631603,Arpakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631603,Silambakkam,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Vengacheri,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Voyalur,Thiruvallur,TIRUVALLUR,TAMIL NADU
631603,Kavampair,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Irumaram,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Vengaram,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Elayanarvelur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631603,Kavanthandalam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631603,Sembulam,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Vayalakkavoor,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Kannikulam,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Malayankulam,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Nariambakkam,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Magaral,Kancheepuram,KANCHIPURAM,TAMIL NADU
631603,Ozhugarai,Uthiramerur,KANCHIPURAM,TAMIL NADU
631603,Pulivoy,Uthiramerur,KANCHIPURAM,TAMIL NADU
631604,Ayimicheri,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Kovalavedu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Madavilagam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Navettikulam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Echoor,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631604,Kunnam,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631604,Kunnavakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Thalayampattu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Thollazhi,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Ambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Periamadurapakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Varanavasi,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Vilagam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Panrutti,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631604,Sirupagal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Alavur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Chinnamadurapakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Madavilagam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Mettupalayam,Sriperumbudur,KANCHIPURAM,TAMIL NADU
631604,Oddanthangal,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Manjamedu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Sinnivakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Thiruvenkaranai,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Vembakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631604,Manambedu,Thiruvallur,TIRUVALLUR,TAMIL NADU
631604,Thenneri,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Nallur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Nathanallur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Nelveli,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Puliyambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Thammanur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Uthukadu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Vengudi,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Avalur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Kilputhur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Melputhur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Asoor,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Kolathur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Naickenkuppam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Kambarajapuram,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Angambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631605,Walajabad,Kancheepuram,KANCHIPURAM,TAMIL NADU
631606,Sirumailur,Uthiramerur,KANCHIPURAM,TAMIL NADU
631606,Kosapattu,Kancheepuram,KANCHIPURAM,TAMIL NADU
631606,Sirudamur,Uthiramerur,KANCHIPURAM,TAMIL NADU
631606,Thonankulam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631606,Madhur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631606,Palayaseevaram,Kancheepuram,KANCHIPURAM,TAMIL NADU
631606,Padoor,Uthiramerur,KANCHIPURAM,TAMIL NADU
631606,Ullavur,Kancheepuram,KANCHIPURAM,TAMIL NADU
631606,Devariyambakkam,Kancheepuram,KANCHIPURAM,TAMIL NADU
631606,Chitalapakkam,Uthiramerur,KANCHIPURAM,TAMIL NADU
631606,Kattankulam,Uthiramerur,KANCHIPURAM,TAMIL NADU
631606,Thirumukkudal,Uthiramerur,KANCHIPURAM,TAMIL NADU
